customer_id,snapshotdate,Feature_0,Feature_1
100,2019-11-30,0.2418776235510719,0.1559777339548771
34,2019-11-30,-0.6175550725680149,0.09655595414238133
88,2019-11-30,0.9594142440579582,-0.5074392921140903
83,2019-11-30,0.6764543780266415,1.5398531219017175
16,2019-11-30,-0.28012269569230475,-1.6310833556724995
84,2019-11-30,-0.6325585251631145,-0.18515381946531173
58,2019-11-30,-0.07913113460334988,-0.6287593067038546
94,2019-11-30,1.1924327644833081,0.008247483868469527
44,2019-11-30,0.6615765884838155,-0.7750780616684863
57,2019-11-30,0.7562720553483282,-0.25869406330943095
76,2019-11-30,0.6306887140721077,0.5161258174853957
25,2019-11-30,-1.2537819230588734,-1.1326856742232867
97,2019-11-30,-0.8955211407876505,0.7162481401436763
82,2019-11-30,-0.1620189195804912,-0.8586779164921035
99,2019-11-30,-1.1141732418067882,-1.2929186781511581
69,2019-11-30,-1.571514122424008,-0.10218798445151164
66,2019-11-30,-0.7541128181345848,0.9167237234606237
18,2019-11-30,-0.09842829671004703,-1.2970593783731714
40,2019-11-30,-0.3826120241362315,1.2372643225235664
87,2019-11-30,1.083537959205081,-1.2233470943444438
71,2019-11-30,-0.4118335375538976,0.0037846307705291806
98,2019-11-30,-0.48722370057478187,-0.4368554549465323
2,2019-11-30,-0.07367913030519503,1.1630487521853907
42,2019-11-30,-1.0598281939975853,-0.11819383986767397
32,2019-11-30,0.6426669767586023,1.4809889178699336
4,2019-11-30,-0.9998968774787221,0.9177496890972286
67,2019-11-30,-0.6372902470477841,0.43259501138162254
46,2019-11-30,-0.44229126589522316,1.1248745919862309
47,2019-11-30,0.370633941454546,-0.851091256944212
52,2019-11-30,-1.4539771715376213,-0.3030410152146849
91,2019-11-30,-0.20771702491956526,0.3086419500944928
43,2019-11-30,-1.020723041727176,-0.34734584325186246
64,2019-11-30,0.8767647792748497,0.1859860135737274
21,2019-11-30,1.2739468623766712,-0.13629843149666868
20,2019-11-30,0.06647063443467233,0.28983866059761
12,2019-11-30,0.012020751615682598,1.3325678159602203
9,2019-11-30,-1.5684068999467635,-1.176103567575282
51,2019-11-30,-0.04491785810765176,0.799802519415576
8,2019-11-30,1.1450232347675218,-1.4562202007893879
95,2019-11-30,1.5258672695957907,0.9835336204442423
13,2019-11-30,-1.235240959689062,-1.7452750300703224
63,2019-11-30,-1.4007725422228015,-0.003976614403367825
77,2019-11-30,0.4083061877177279,0.7597927828818337
73,2019-11-30,-0.8276023483975994,2.395870179089185
86,2019-11-30,-0.8805189606933898,-1.453772723921263
78,2019-11-30,-0.894923542015396,0.38431247190119633
45,2019-11-30,-1.34917832138422,0.4338864953149555
96,2019-11-30,-0.7583265103177679,-0.35868066996716275
35,2019-11-30,2.0878410312565223,1.3691929676133368
24,2019-11-30,0.10817820674869265,-0.10267927237983052
3,2019-11-30,-0.6524274615013026,-1.8684592617487399
31,2019-11-30,1.0315490089826063,-1.076768378217605
14,2019-11-30,0.024698510579751046,1.1299676263874883
7,2019-11-30,-0.5508495627415162,0.8675802705673384
60,2019-11-30,-0.08027149455605544,-0.7848999714712778
74,2019-11-30,-0.9245383806492292,-1.0981133596793675
36,2019-11-30,-0.822975019308067,-0.3440790875663762
80,2019-11-30,-1.2225326049946275,-0.5746538592234651
27,2019-11-30,-0.40271358722345,-1.191671067996045
93,2019-11-30,1.8287527323538677,0.6289410882103371
85,2019-11-30,-1.6523951679529825,1.4517006769260945
89,2019-11-30,2.077253270258988,1.3927160569903723
90,2019-11-30,-0.35447625251206993,-0.5083385013720546
79,2019-11-30,-0.5485614795015568,-0.008474003350993756
29,2019-11-30,1.6961001824930024,0.8343905752695261
65,2019-11-30,-0.21504798671379446,-0.3031388943835611
26,2019-11-30,1.251500988443964,0.2618812916438673
50,2019-11-30,2.186026417131811,-1.5172655948521385
68,2019-11-30,0.271271042370339,0.2828993586355822
33,2019-11-30,-0.4081272456092651,-0.09923992888272327
11,2019-11-30,0.8072215876882105,-0.860147238696238
28,2019-11-30,-0.18688588200358655,2.0842912072891306
81,2019-11-30,-0.5832040229939685,1.7649056131117429
62,2019-11-30,-0.7300993222567073,0.26181370470058096
5,2019-11-30,0.8293878424538093,0.4674413431320424
30,2019-11-30,1.764622951026189,-0.5529784960823532
70,2019-11-30,-0.05748806959618345,-1.8567630999858495
59,2019-11-30,0.8685301078732862,-0.9192599844231368
10,2019-11-30,-1.5766457873701873,0.4880775882524489
75,2019-11-30,1.1610723030586985,-0.2728065239182566
49,2019-11-30,0.3527040548738007,0.5802688565733704
41,2019-11-30,-0.09059231181083155,-1.2229352236029467
72,2019-11-30,1.538761738155566,0.5549810689733029
61,2019-11-30,0.8989772356114633,1.5744358056996628
15,2019-11-30,1.704165116249805,-1.454536144978107
19,2019-11-30,0.8196108105499035,0.8704052077716347
53,2019-11-30,-0.4639184607194279,-1.5000226957823428
23,2019-11-30,-0.6410727671746483,1.061714712774281
17,2019-11-30,1.2377133657564965,0.6035235377768522
39,2019-11-30,0.12179984807647223,-0.7330182821308049
56,2019-11-30,-0.26899031489275316,0.13261616706595317
22,2019-11-30,0.7265697646215699,1.060793132620201
1,2019-11-30,-0.13851966576607036,0.5737882475356185
92,2019-11-30,0.5799273543563742,-0.20976282146867992
55,2019-11-30,-1.3562801794999642,1.0192466901489772
48,2019-11-30,1.4139888788284394,1.6056313485252554
37,2019-11-30,1.3193593719151593,-0.298834478101867
38,2019-11-30,1.047737859365507,-0.1473456709901714
54,2019-11-30,1.5631308216388877,-0.8700874128431163
6,2019-11-30,0.3336021278805755,1.1474224959193862
