customer_id,snapshotdate,Feature_0,Feature_1
73,2019-10-31,0.6403700298465314,1.5230538080153595
44,2019-10-31,0.13894653864836778,0.2523846816007687
78,2019-10-31,1.4276485771320229,0.4284427124186754
46,2019-10-31,1.7402411959876247,-0.7143648814166683
70,2019-10-31,-1.9352411852829763,0.4828661164061375
80,2019-10-31,-0.07768049158952314,-0.49488502602030277
48,2019-10-31,-1.6907219819107688,0.4715569602805854
96,2019-10-31,-0.37435015369826113,0.34851487772187245
28,2019-10-31,-0.5846791080781119,-0.01639924261315383
75,2019-10-31,0.3323681433371059,-0.594266526191669
50,2019-10-31,-0.34263714935591427,-0.7036231257025181
89,2019-10-31,0.6353905622454763,-2.0276215155355257
20,2019-10-31,0.5831299719521827,-0.561532607362669
8,2019-10-31,-0.332080998266174,-1.1905803326885998
17,2019-10-31,1.8685855036362886,-1.8769384408517567
40,2019-10-31,0.29432941482412084,2.0522095622234926
42,2019-10-31,-1.1767415205494836,-0.15776612984714433
23,2019-10-31,-2.164260172457467,2.157431146747632
81,2019-10-31,0.3227200434453127,-0.7002239240700566
95,2019-10-31,-1.7748686221562218,0.5460300091328409
33,2019-10-31,0.5963081561891082,-1.152302223425822
88,2019-10-31,-0.661409246851574,0.7177650207822421
41,2019-10-31,1.2686606506429305,-0.3726351304832467
69,2019-10-31,-0.04898161959544338,-0.10149569126295215
100,2019-10-31,-1.1602290859674746,-2.2073267964910848
6,2019-10-31,-1.37750880379616,-0.20485944765006445
52,2019-10-31,-1.0404099434167369,-0.8289173852929577
26,2019-10-31,-0.26647755031230586,0.5092847086168344
34,2019-10-31,-0.5757610254013706,1.4726135658725632
37,2019-10-31,-1.5853351194613645,-1.9354561503549614
30,2019-10-31,0.8576492096700926,0.7552959909793571
85,2019-10-31,0.7989536352236488,-0.21046455144084059
38,2019-10-31,-0.8047881489163544,-0.18901482580285575
99,2019-10-31,0.33716227596321896,0.16237101956110042
35,2019-10-31,0.19018567442153275,0.2168455033899054
25,2019-10-31,0.14660767711251327,-0.4199137962637376
72,2019-10-31,1.9723969007022994,0.45204631930168443
86,2019-10-31,0.1354003245029836,0.7589348115843724
60,2019-10-31,1.5588810215497293,-1.5455714549035653
27,2019-10-31,-0.8099398525888013,0.7530307569865766
63,2019-10-31,1.4936270325886891,-0.28246215415023984
91,2019-10-31,0.10309432927839841,-0.558622840527968
93,2019-10-31,-0.9158199675979541,0.046316598826636565
47,2019-10-31,-0.8855084166153298,0.7936732947577888
64,2019-10-31,-0.7540067319030113,-1.2143386222462873
84,2019-10-31,-1.2867841570844927,0.9560781187773519
74,2019-10-31,-0.5819667992106909,-0.9843488488003708
59,2019-10-31,-0.292392611620672,0.5530418160633706
98,2019-10-31,-1.2127207477143505,0.4843039741054732
11,2019-10-31,-0.49446534068737885,-0.2765920043010822
31,2019-10-31,-2.0332869756414222,1.9129429849572606
3,2019-10-31,-1.3359638321826917,-0.4901874318634059
53,2019-10-31,-0.5318231828131808,-1.8788828945987217
45,2019-10-31,2.122921816963614,0.054041920593030986
14,2019-10-31,1.2452571209083314,0.8691027650356038
76,2019-10-31,-1.2927370136907748,-0.13162040616866938
43,2019-10-31,-1.2805028620833363,2.668485170918304
7,2019-10-31,-0.7214159817197197,0.5644673323273073
68,2019-10-31,-0.4368160709783367,-0.9611530323564633
5,2019-10-31,-1.4608713298655103,-0.041059018522582445
32,2019-10-31,1.2872261000183374,0.22348724232532483
92,2019-10-31,0.19083486945060882,0.8374051521323951
39,2019-10-31,1.293407752558106,1.1744987633606008
67,2019-10-31,-0.8180167987524367,-2.0103487584335293
2,2019-10-31,0.4526257134004259,-0.15535879429501415
87,2019-10-31,0.4823811744376635,-1.178906306813219
21,2019-10-31,-0.04051009143708109,-0.3148334328923583
24,2019-10-31,0.536630654195064,0.005836079785353117
1,2019-10-31,1.0299903742809822,0.50087600431928
19,2019-10-31,-1.2593234348963747,0.0019456960663821695
22,2019-10-31,1.0990796826783005,1.0184075833750845
13,2019-10-31,1.4593089671404333,1.8156989860342603
61,2019-10-31,0.5970886073229325,1.1323958425614693
79,2019-10-31,-1.54121379092582,0.43181248060330063
94,2019-10-31,0.6762138661029122,-0.20986118026808032
82,2019-10-31,0.6042859062207581,1.4625899201431956
55,2019-10-31,-0.6359911173667312,0.3533926449743351
18,2019-10-31,-1.7632049168632637,0.3924997788114192
97,2019-10-31,-1.3476236175971334,0.5382269739086071
57,2019-10-31,-1.082309090486253,-0.6507455268852601
15,2019-10-31,-1.1059328460093913,0.20711850846503566
56,2019-10-31,1.0747675757253177,1.2389005565208184
9,2019-10-31,-0.7824900122644427,-1.4909984025941925
29,2019-10-31,-2.656628688148365,0.05926864736931506
4,2019-10-31,0.7424829594747662,0.0037332839941848807
65,2019-10-31,-0.739163125040338,-0.10270091678319833
90,2019-10-31,-0.1420084823211731,0.22143234114045865
54,2019-10-31,-0.9813613423574533,-0.42215429393916626
51,2019-10-31,-1.5128155182787748,1.2416429558391855
36,2019-10-31,0.9452832918554568,0.04536570472327021
83,2019-10-31,0.41888226683528057,1.0529036069433122
49,2019-10-31,-2.1880663243430476,-0.38549343896063165
16,2019-10-31,0.8675871975772299,1.3595647883968789
58,2019-10-31,-1.5041585126513521,-1.673316312244803
71,2019-10-31,-0.29405248708731024,1.3397560182665131
62,2019-10-31,-0.8821156698380532,0.7134042722116811
12,2019-10-31,-0.016202667954041978,1.5810507843353108
66,2019-10-31,0.1120105417492734,0.942231836130351
77,2019-10-31,-0.7065212197442983,1.834980323533772
10,2019-10-31,-0.9910076855389723,-0.08015445120931924
