customer_id,snapshotdate,Feature_9
78,2019-01-31,-0.8839520827718982
52,2019-01-31,-1.1190260330787434
41,2019-01-31,0.43188677510094653
30,2019-01-31,-0.827210861800238
34,2019-01-31,-0.16942675837086413
70,2019-01-31,0.39913411859573916
57,2019-01-31,1.022962847944973
88,2019-01-31,-1.3298102775708194
56,2019-01-31,1.095843839926778
7,2019-01-31,-0.043782887450275434
43,2019-01-31,-0.024700483145408295
20,2019-01-31,0.2339031695908104
23,2019-01-31,0.11002792580328785
5,2019-01-31,-1.250183231931366
58,2019-01-31,1.095996631470624
10,2019-01-31,-0.06519038093973498
86,2019-01-31,2.073294131808553
29,2019-01-31,-0.18017026533872066
2,2019-01-31,-0.08331736830427741
12,2019-01-31,-1.1644647566192998
3,2019-01-31,-1.3192365484254442
15,2019-01-31,-1.3969663929951792
54,2019-01-31,0.5789679339485655
39,2019-01-31,-0.19208439616495243
49,2019-01-31,0.6699104338471955
65,2019-01-31,0.05257193811232676
44,2019-01-31,-1.1138181894198262
11,2019-01-31,-1.0314071299517482
66,2019-01-31,-0.39100505661349005
55,2019-01-31,-0.33064281012620494
33,2019-01-31,0.4502896540214866
1,2019-01-31,-0.8211897548118767
94,2019-01-31,0.6080924368828433
91,2019-01-31,1.8520061009531334
8,2019-01-31,-0.9560997016446559
21,2019-01-31,1.6460011398067649
4,2019-01-31,2.169714414168213
84,2019-01-31,0.31584164273725207
9,2019-01-31,1.0316933287727497
85,2019-01-31,-0.5324773418017309
71,2019-01-31,-0.5316084451404135
69,2019-01-31,-0.3227864029572437
68,2019-01-31,1.365353719120751
95,2019-01-31,-0.5983373903990666
46,2019-01-31,0.18241724976564191
27,2019-01-31,-0.1474991794056563
48,2019-01-31,-0.6892424705423534
64,2019-01-31,1.1998667459306793
26,2019-01-31,0.6708429265168901
38,2019-01-31,-2.4335619514083526
81,2019-01-31,-0.521522164580572
51,2019-01-31,0.36165754467982053
96,2019-01-31,0.27122193600330025
42,2019-01-31,-0.2250162912170235
28,2019-01-31,-1.566683397490095
74,2019-01-31,-0.604268055139606
97,2019-01-31,0.47344141609245605
40,2019-01-31,-0.5320216368530131
72,2019-01-31,1.2245059647314145
87,2019-01-31,-2.456492693608907
99,2019-01-31,1.821926462168394
47,2019-01-31,-0.3691933165897587
63,2019-01-31,1.75368294982267
16,2019-01-31,0.49673919381241793
17,2019-01-31,-1.053656856409232
62,2019-01-31,1.3756983277919093
53,2019-01-31,0.010582352231726468
77,2019-01-31,-1.4183738841249327
80,2019-01-31,-0.36385159044872734
98,2019-01-31,1.1777665633130847
67,2019-01-31,-1.8236180650505744
79,2019-01-31,1.0633491238637995
13,2019-01-31,-1.2570010970986956
35,2019-01-31,1.3688928300614986
60,2019-01-31,-0.6468948990694577
100,2019-01-31,0.07101763929484653
18,2019-01-31,0.1108794430757312
31,2019-01-31,-0.8730931042316126
73,2019-01-31,-1.92338387129112
22,2019-01-31,0.6455533718423135
75,2019-01-31,-0.2971387857306644
59,2019-01-31,-1.4728467255766156
83,2019-01-31,-0.6572098403302112
32,2019-01-31,-0.6098176052273003
82,2019-01-31,1.7994516397209785
36,2019-01-31,-1.246451360899292
50,2019-01-31,-0.1872113013747101
45,2019-01-31,-2.605783061349016
14,2019-01-31,0.017997939069270972
93,2019-01-31,-0.4022431161339099
76,2019-01-31,-1.1716888598649018
6,2019-01-31,-0.7805090103645044
92,2019-01-31,-0.04144207669060573
24,2019-01-31,-0.5413766920234813
89,2019-01-31,-1.4055198839481826
19,2019-01-31,0.04123805284244426
25,2019-01-31,0.9330885243941782
61,2019-01-31,-3.255612214553706
37,2019-01-31,-0.15482385356499645
90,2019-01-31,0.44489531801040944
