customer_id,snapshotdate,Feature_9
12,2019-09-30,-0.07899946472297717
41,2019-09-30,0.5151150014036838
66,2019-09-30,0.3824848348820574
64,2019-09-30,1.6913930257446494
25,2019-09-30,-1.1608026647464478
91,2019-09-30,-0.06974742801535419
85,2019-09-30,0.2320594671170018
23,2019-09-30,1.5972414150743897
6,2019-09-30,0.8884688589800672
62,2019-09-30,-1.391881407393907
51,2019-09-30,-0.6012005687620467
82,2019-09-30,-0.0674507497041419
27,2019-09-30,0.3443224731928016
84,2019-09-30,0.6549945716358985
9,2019-09-30,0.3927605578883152
93,2019-09-30,-1.112173921104901
48,2019-09-30,0.21190304293792459
35,2019-09-30,0.713763112955711
74,2019-09-30,0.4822354921534631
69,2019-09-30,0.3621913483894894
30,2019-09-30,0.26896363114465516
53,2019-09-30,0.7723159016571826
24,2019-09-30,-0.5630899217434504
65,2019-09-30,1.827583337462122
4,2019-09-30,0.6082959746591224
29,2019-09-30,1.0418327654671347
87,2019-09-30,0.38143221731918475
43,2019-09-30,0.13589642411065259
7,2019-09-30,0.666083551090051
15,2019-09-30,0.8837434292090969
20,2019-09-30,-0.04057995981994213
46,2019-09-30,0.3295396670920415
57,2019-09-30,0.8079513231422502
90,2019-09-30,-1.3796426552751753
14,2019-09-30,0.052853690500471444
37,2019-09-30,-0.5639528789996007
81,2019-09-30,1.9026488821639123
49,2019-09-30,1.2683393872978
39,2019-09-30,1.0146101911912966
47,2019-09-30,-0.08129821204838404
28,2019-09-30,1.4008538073302768
34,2019-09-30,0.4983762854317723
11,2019-09-30,-0.522304846169847
63,2019-09-30,-0.16083420104427903
5,2019-09-30,2.1939070788137722
56,2019-09-30,1.3124938450388763
32,2019-09-30,-0.9368592892976998
71,2019-09-30,0.9228775331231848
52,2019-09-30,0.8442134665234664
67,2019-09-30,0.6855060070102582
73,2019-09-30,1.307562951075286
76,2019-09-30,1.3873912819465868
19,2019-09-30,-0.05381755329643883
92,2019-09-30,0.2526233833123056
72,2019-09-30,0.6434625031741881
77,2019-09-30,-0.49353241800509945
17,2019-09-30,0.09671596566594817
31,2019-09-30,0.6451413459542255
16,2019-09-30,0.2563664678238861
13,2019-09-30,-0.7207166333589604
50,2019-09-30,-1.1354263020517295
95,2019-09-30,-1.47295757873693
40,2019-09-30,-0.58898174167297
36,2019-09-30,0.11010794240367411
83,2019-09-30,0.7502929742310037
21,2019-09-30,-1.5980099513492652
1,2019-09-30,-0.16775703222871102
75,2019-09-30,-0.810816998948955
94,2019-09-30,-1.9178713816006339
2,2019-09-30,0.26560354307207334
78,2019-09-30,-0.07699346509702007
68,2019-09-30,-0.14679405159406803
22,2019-09-30,1.7336828951292105
88,2019-09-30,-0.6844487087540275
89,2019-09-30,-0.23648077673285328
60,2019-09-30,-0.22056945696058192
99,2019-09-30,1.5631800743157425
86,2019-09-30,1.4181900681738724
79,2019-09-30,-0.44618768640476597
18,2019-09-30,0.9239591190245503
44,2019-09-30,-0.12536100763492805
80,2019-09-30,0.5715036856557516
8,2019-09-30,1.0277934709924692
96,2019-09-30,-2.133916630074381
70,2019-09-30,1.9190949679447815
10,2019-09-30,1.8770280827002632
61,2019-09-30,0.5365589799214872
26,2019-09-30,0.46295856596677576
58,2019-09-30,-0.9869216893062167
38,2019-09-30,1.1538625081406286
42,2019-09-30,-0.21530341460866875
98,2019-09-30,-0.21066341137438405
97,2019-09-30,1.3422774251521812
45,2019-09-30,2.3283558958966974
55,2019-09-30,0.5623499637044607
3,2019-09-30,0.598684167108315
100,2019-09-30,0.20944212242769353
59,2019-09-30,0.5926547716204826
54,2019-09-30,0.8526523705715798
33,2019-09-30,-1.5596064325104402
