customer_id,snapshotdate,Feature_9
86,2019-07-31,2.475318707657702
36,2019-07-31,-0.15804320541815625
97,2019-07-31,-0.5046148961988165
64,2019-07-31,0.2789613248768587
16,2019-07-31,-1.6537509731100015
18,2019-07-31,-0.44191750517763195
93,2019-07-31,0.04652257445390036
92,2019-07-31,1.5841097397624169
88,2019-07-31,0.7693645104794217
99,2019-07-31,0.9670639625296469
72,2019-07-31,0.7667811091134122
75,2019-07-31,1.9249760788370336
89,2019-07-31,1.5566473043266762
25,2019-07-31,0.7763881941270278
26,2019-07-31,-0.8242413717425983
30,2019-07-31,1.6086064368329662
85,2019-07-31,-0.15196782074730117
35,2019-07-31,0.9114268383800015
48,2019-07-31,-1.373674977605976
68,2019-07-31,-0.529967962682328
78,2019-07-31,0.7769371702531722
14,2019-07-31,-0.05392808103403608
61,2019-07-31,1.3540510413532183
10,2019-07-31,0.558255482380189
66,2019-07-31,0.8216276735516105
39,2019-07-31,1.1474634111444
19,2019-07-31,-1.0033474926084827
82,2019-07-31,-1.6264217846002305
94,2019-07-31,-0.9121524080235646
13,2019-07-31,0.2622280348830567
20,2019-07-31,-1.498202010430852
58,2019-07-31,0.5956271566990008
100,2019-07-31,0.6853914572878479
24,2019-07-31,0.6672972899614444
50,2019-07-31,0.9983271981403311
84,2019-07-31,2.0985652780365434
55,2019-07-31,0.06967925328728954
62,2019-07-31,-1.065767557845008
3,2019-07-31,-0.08125949184615973
46,2019-07-31,-1.5278657256537758
9,2019-07-31,-1.485131790555138
37,2019-07-31,0.9879700401421541
40,2019-07-31,1.6194878222758493
91,2019-07-31,0.7816740926252275
32,2019-07-31,0.4275015634187576
1,2019-07-31,1.7039038894434368
8,2019-07-31,-1.668177627811357
90,2019-07-31,1.3035786870040218
59,2019-07-31,-0.31865138658101383
43,2019-07-31,1.2370841849683263
54,2019-07-31,-0.3019756510649979
98,2019-07-31,-0.4120643365879903
4,2019-07-31,0.08506341651067843
12,2019-07-31,-0.3884562747641277
49,2019-07-31,-1.7632624833661177
63,2019-07-31,-0.30573949841450865
5,2019-07-31,0.0520861638461821
53,2019-07-31,-0.32337827029091865
83,2019-07-31,1.1788737926774033
74,2019-07-31,-0.9381444339171764
2,2019-07-31,-1.6919976061875752
65,2019-07-31,-0.6583186603498987
71,2019-07-31,-0.4476002189663646
60,2019-07-31,0.09980741017142093
79,2019-07-31,0.6193757093109216
76,2019-07-31,0.5420008760412275
28,2019-07-31,-0.5582402517738211
29,2019-07-31,-0.3743494194128447
70,2019-07-31,0.18657924360066871
96,2019-07-31,1.5815588093609507
80,2019-07-31,0.4677594952436988
51,2019-07-31,0.3164535206149079
21,2019-07-31,-0.14228519520401317
47,2019-07-31,0.05128057724333502
41,2019-07-31,-2.5217593282953965
15,2019-07-31,0.07587545062190079
11,2019-07-31,-0.5224940688213945
52,2019-07-31,0.22716058449045315
7,2019-07-31,0.7312111194954133
77,2019-07-31,0.16178326141938404
95,2019-07-31,-0.23413380733383124
81,2019-07-31,-0.880727241002303
34,2019-07-31,0.6740452521109369
27,2019-07-31,0.7198479958215873
23,2019-07-31,-0.1867118700817105
67,2019-07-31,-0.323340538074379
87,2019-07-31,0.5835820128316841
17,2019-07-31,-0.16704503958452252
42,2019-07-31,1.4472168013866797
44,2019-07-31,0.8863216565410857
73,2019-07-31,-0.5767878382678934
31,2019-07-31,-0.27678474025380084
22,2019-07-31,-1.5027060628664135
6,2019-07-31,-0.02205988375391206
45,2019-07-31,-0.19609699611512016
69,2019-07-31,2.2227601979413585
56,2019-07-31,0.9823192234907381
33,2019-07-31,0.2885289146329548
38,2019-07-31,0.17973905993462896
57,2019-07-31,0.3717139565683395
