customer_id,snapshotdate,Feature_2,Feature_3,Feature_4
86,2019-01-31,0.3167522332035553,-0.914046742384561,-2.4691366266172636
90,2019-01-31,0.45972334954313115,-1.1506736852302433,-0.8381555385061392
100,2019-01-31,1.41345659642437,2.150207176781803,-1.7849944989619728
17,2019-01-31,-1.7927456559133947,-1.1062588752623868,-0.8587659011070525
3,2019-01-31,-0.5183848234046875,-0.546764087185612,-1.9093056826212202
87,2019-01-31,0.4844196248405431,-0.6264705194567078,-1.9161677836698785
76,2019-01-31,-2.491204552493257,-0.3237693576499645,-0.34464756725040524
1,2019-01-31,0.35466655621222637,0.1863792200443357,-1.5957415551106613
31,2019-01-31,0.03785876754510805,2.0618645816836025,-0.6419579167145057
55,2019-01-31,0.08378716314440358,1.768207483662096,-1.1360551965318686
95,2019-01-31,1.2523310920532689,0.8520271332153485,-0.5000169699520896
14,2019-01-31,-0.6902521706509689,1.3399132895692238,0.7534753880888683
71,2019-01-31,-1.4807170101831033,1.934297786004582,1.465633640249357
34,2019-01-31,0.10671912438454345,-0.49186725362844824,-0.8549891469763018
43,2019-01-31,0.271331576456589,1.0935965029578185,-1.399308885851477
98,2019-01-31,0.046201848907107386,-0.013317500292510135,-0.7085416305653104
38,2019-01-31,-1.6018657889350345,0.1032636479103749,2.163088931755067
88,2019-01-31,0.3748854375490445,1.5622521347685139,2.082146763467221
75,2019-01-31,-0.7682988471573617,0.09050029022174857,0.9555979177489238
61,2019-01-31,0.07142524626568944,1.138130202444977,0.6207685267982401
89,2019-01-31,0.06718029030478609,-0.22285743792726387,-0.9369843092160082
16,2019-01-31,-1.7551922426743978,-1.1908033983631159,2.2375216283759407
94,2019-01-31,0.5695763697284306,-0.2681703590045663,1.0443476804152685
73,2019-01-31,1.9368333191409517,-0.30029186064301505,1.1236025526281508
32,2019-01-31,-0.6595761242547387,0.13060143170457159,-1.2781384752878067
66,2019-01-31,-0.9168326655126129,0.41777827740253265,-2.3931961816593716
93,2019-01-31,-1.1684007369267129,0.4880591222362362,-0.5812136225946996
39,2019-01-31,1.2967980245589215,-0.5865000766398306,1.0056156586013332
28,2019-01-31,-0.8439831827788584,-0.6158946193521145,-0.28635531206755216
50,2019-01-31,-0.7323016734255714,-0.7923282605466012,-0.8877096013092948
19,2019-01-31,-0.9709963929150166,-0.7421567808784064,0.14360822957600416
84,2019-01-31,1.2592789043919115,-0.17946343163467543,2.999557474251033
40,2019-01-31,1.1437137704795397,1.7819161905312766,1.9175822165178995
65,2019-01-31,-0.15121853473498686,-0.22272692794067658,-1.0989070034768278
63,2019-01-31,-0.746614821612293,-0.10989942994551032,-1.0661054501175897
5,2019-01-31,2.390825210943269,0.1842490324284326,1.1677455989809586
60,2019-01-31,-0.41697348906222903,1.0360253083094406,2.4930322465324077
83,2019-01-31,0.8309957509839536,0.22789446886260228,2.7711344500915454
51,2019-01-31,0.5251836327244639,0.3427479418280204,1.2242828936290184
74,2019-01-31,0.4471187503180667,0.8935864003771379,-2.1043477355035085
99,2019-01-31,0.4193989439576941,1.3624354073349771,1.1437215412676356
