customer_id,snapshotdate,Feature_2,Feature_3,Feature_4
15,2019-05-31,0.4619971813960418,0.6439390522945372,1.4208181980346355
12,2019-05-31,0.48267835029693773,-0.7376713563450122,0.004010599530480219
70,2019-05-31,0.03365215038211393,-0.07437151078291997,-1.1211626310297311
80,2019-05-31,0.3126063021142308,0.06444840335033837,-1.0181717745062815
81,2019-05-31,-1.495697630896704,2.221403764085467,-1.2208083946133508
79,2019-05-31,-0.7134721662951942,0.5260041536370772,0.6741167567075551
98,2019-05-31,-0.08832445159525518,2.4510889384650247,2.745603901069316
43,2019-05-31,-0.12658034216162192,-1.3027479785919656,0.798834952120651
40,2019-05-31,0.36863235181196335,-2.4690098439863233,0.23546616517037788
75,2019-05-31,1.6200222230744885,1.3372305836642868,0.42745359385060755
33,2019-05-31,0.7755891466211207,1.4874390440584546,0.7350401010890231
29,2019-05-31,-1.6854518114029975,1.3966637710949348,2.9347236101772567
68,2019-05-31,1.2979421217029827,0.1522948901767523,-3.696753604449076
4,2019-05-31,-0.27332305705425597,-0.4393307513113436,-0.1706815915129254
14,2019-05-31,1.0537969571667305,0.7825053482191329,-1.962886006012219
53,2019-05-31,0.012330409811298229,-0.6809215820482363,0.8514162276746612
9,2019-05-31,-1.5732537644429714,-1.5070182968625263,-1.1185275689541652
66,2019-05-31,0.3886020189475411,0.15812580871654672,-0.6478838519124948
91,2019-05-31,0.38508378609971755,0.07238047005379766,1.886583290904884
83,2019-05-31,1.6243146950959602,-3.1116746534339144,-1.9672777629600433
41,2019-05-31,1.4263052303651573,-0.7082686727421981,1.8986590044074503
62,2019-05-31,1.2021904495047164,-0.9240522265713558,-3.293776567173131
19,2019-05-31,0.06254914509353965,0.8195797355927404,-0.9102407233513523
20,2019-05-31,0.46779771948926274,1.0343432102144106,0.24896100331400473
88,2019-05-31,0.29695374181932405,-0.19140564873973345,-0.09845293374970299
94,2019-05-31,0.047234235356977766,1.0657035513934592,0.6605878598966697
45,2019-05-31,1.0880497820783392,-0.0349625690054193,-1.6521420382892598
69,2019-05-31,-0.5048191261877623,0.8832168442824696,-2.395463235799438
60,2019-05-31,-0.6135829860861265,0.6217114923914326,-0.4216588797623648
39,2019-05-31,-0.22882844083264245,-0.8275261924904908,-0.6675847717672373
92,2019-05-31,-0.4694773857124895,-2.092600850484902,1.2700576071298038
10,2019-05-31,-1.2648288983209957,-0.6371002583753878,-0.7252099890946926
76,2019-05-31,-0.2504804264188297,1.7225412817896668,-0.017564214331505346
95,2019-05-31,-1.3187802679319576,-0.3502786470243805,2.3971662167540595
90,2019-05-31,0.43917880842184776,0.3627499574404776,1.6740460667411843
16,2019-05-31,0.43914703691979706,-0.26978234138091206,-2.1490097536994313
3,2019-05-31,0.8490366292245898,-0.5720749511794443,-0.8953351086138153
93,2019-05-31,0.287249297350125,1.6976831488815443,0.1673160001946843
6,2019-05-31,0.9573872993348855,0.09112045073871687,-0.9617575632270651
31,2019-05-31,0.4127351932095219,1.3162036015386045,0.917777307843326
18,2019-05-31,1.4024220635037705,-1.144542409344842,1.0840287268171513
