customer_id,snapshotdate,Feature_0,Feature_1
15,2019-06-30,-0.9520530431910359,1.3632121953566698
42,2019-06-30,0.4755956869860624,-2.1948357650517862
70,2019-06-30,-1.5116813519909986,-0.7633712884964252
56,2019-06-30,-0.44040043251659494,-1.5971783623407272
39,2019-06-30,1.4926805164650503,-0.5336403240355453
52,2019-06-30,-0.46743964754319733,1.145195276234542
99,2019-06-30,-0.7997989117521631,0.5831768570137605
36,2019-06-30,-3.028557680014121,0.10208449018304064
94,2019-06-30,-0.6373099278407685,-0.3533919658474461
21,2019-06-30,-1.122191720741379,-0.43499311724034395
65,2019-06-30,-0.15738697179491584,0.31064675698597893
8,2019-06-30,-0.23227303270558408,-1.0304116638956502
38,2019-06-30,0.49980349142864977,-0.40883655916856926
66,2019-06-30,0.32746619990587095,-1.9308411839669497
46,2019-06-30,-0.9176777217121831,2.2367220726781434
43,2019-06-30,-0.11986624142374985,-0.5081100612212558
14,2019-06-30,-1.0278546828440946,-0.30043285681352305
34,2019-06-30,-0.1296716837155304,-0.4304766208001616
41,2019-06-30,-0.27682439244472273,0.7764915158559832
77,2019-06-30,1.2539304618984515,-0.06237468164938917
80,2019-06-30,0.17498713179874234,-0.16269827647960197
33,2019-06-30,0.5145978572172326,0.4466212796691735
4,2019-06-30,1.3062609586936553,-0.2693309264841721
78,2019-06-30,1.6017135870128438,0.8621492626314977
98,2019-06-30,0.5995241949178379,-0.14057431703115028
95,2019-06-30,0.47510165246099767,1.8746465473536513
10,2019-06-30,0.678745441821439,1.166200970494464
5,2019-06-30,2.04184724453944,0.275436189277862
85,2019-06-30,-1.4037123285289625,-0.840141057880832
23,2019-06-30,-0.08692804513076734,-0.953883664006871
6,2019-06-30,1.3297744105372578,-0.928692469727344
16,2019-06-30,-0.5506434808281522,0.3767353397053832
59,2019-06-30,-0.028493129912771004,-0.0940360172533506
32,2019-06-30,-1.827411292940486,-0.5143605490146614
79,2019-06-30,-0.1976963930636875,0.6104411732961907
45,2019-06-30,0.9139661474098133,-0.35615938162391836
37,2019-06-30,0.3944324777954835,-0.12293170784939492
24,2019-06-30,-0.2990235879751127,-2.205294577597142
57,2019-06-30,-1.2350712526822274,0.983657763946675
49,2019-06-30,-1.710269137194804,-0.4841826115773079
87,2019-06-30,-0.17049134025021856,0.9202332055404792
18,2019-06-30,0.023745041124943772,-0.5878334517346214
28,2019-06-30,0.2791807100905157,0.4858886327266168
88,2019-06-30,0.11601025739530599,1.0271401918882272
47,2019-06-30,1.9250300098195836,-0.23034363229132587
84,2019-06-30,-1.7540406124376575,0.7110621594990008
17,2019-06-30,1.5180090789728469,0.8039978565065534
30,2019-06-30,0.5009689408524521,-0.9132121378736191
12,2019-06-30,-1.441116700965673,0.6214848417679467
