customer_id,snapshotdate,Feature_5,Feature_6,Feature_7,Feature_8
84,2019-07-31,0.9696976945685805,-1.154346026118536,-1.6890403638470919,-1.2238288444851664
72,2019-07-31,-0.3719910376321304,-0.2592072404125956,1.1468236384496513,1.9026214385662688
31,2019-07-31,-2.391390311699417,-1.9390377999470534,-0.14312530362752351,-0.11921538963652943
61,2019-07-31,-0.5479065244717907,0.008227060968252986,0.4792774909338857,-1.9613677369233484
6,2019-07-31,-1.8582938175110453,-1.6332659424114375,0.7487465291085729,-0.5703797642263146
63,2019-07-31,1.755797418345729,-2.3075456150564557,3.3791006740631135,-0.7480351332947147
32,2019-07-31,-2.3616345195516404,-3.697724858949116,0.05514006579314501,0.15657742439169758
5,2019-07-31,-0.3125702436911998,-1.2220418176582861,1.661627983308533,-0.5007808673249028
49,2019-07-31,-0.924457038637346,-0.4090573252323326,-1.0272852597010123,-0.8074005516191679
74,2019-07-31,-2.322451972755093,-0.8625879563554306,1.0533350140501074,0.45694750316859173
52,2019-07-31,0.9593739214660879,0.05247686852557143,0.7831051928759271,1.0274584487444083
99,2019-07-31,1.6232909723517035,-0.4580428240821556,2.220538353269376,-1.2281023376409466
4,2019-07-31,1.895901253841522,0.350514039475162,2.893548126081278,2.0247171192637854
22,2019-07-31,1.589119462410089,-1.204650284281141,3.569990158771677,-0.49697644855805506
34,2019-07-31,-0.8121760966700382,1.3269845411235475,-0.9671203059284423,-0.22982583021997632
71,2019-07-31,-0.31505578932746714,1.9580807150492583,0.9197418010655404,-1.593454456155085
83,2019-07-31,2.4717653070850396,-2.5285265401528703,3.4264458813243417,-2.5871814533637494
76,2019-07-31,-2.5812719026967237,-3.7911341380146473,-0.6873724828919472,1.2163948573348649
87,2019-07-31,-1.9325752563746603,-4.6581550064385,0.06642648197176426,1.429839195027537
60,2019-07-31,-1.2632338748293768,0.14161397585313618,-1.0714681802547708,0.5130401088395938
7,2019-07-31,0.18179231515552297,-1.7981891519457784,2.304850909713529,-0.6750235838315508
100,2019-07-31,-0.5908887291847771,1.5948438366324842,2.210858838738603,1.0518352632005805
75,2019-07-31,-0.43622740454677134,-0.21632354742614135,-0.6130556943011145,0.46725789429582726
44,2019-07-31,-4.037653288009066,-0.30315294375989965,-0.3679017238725153,0.11271915080758133
55,2019-07-31,1.5303928488536012,0.24054957769809793,2.2627980408236987,-0.785208169591762
10,2019-07-31,-1.9988242562915888,-0.648108971917273,0.07397866598761704,-1.204488171372422
36,2019-07-31,-1.113903860323314,0.16722085214433324,-1.3763113275054624,-2.2573145480268026
66,2019-07-31,-0.6067198459277799,-3.621518669961733,0.9736539477577058,1.012047714646203
96,2019-07-31,2.730577566207823,-1.1503302432970206,3.038263780204616,0.9460570854702529
29,2019-07-31,-2.712998584266634,0.5821513292030427,-3.8783137278393363,1.17802930915931
64,2019-07-31,-1.8502080392033688,-3.9927812850475166,-0.2616277477417923,-1.1925267853077683
94,2019-07-31,-2.051623299492941,1.7536487483049616,-2.6128742629053967,-0.3271086449866004
1,2019-07-31,0.7323267350359106,-2.659389491587861,0.2112917589103388,-2.4312942457432962
28,2019-07-31,-4.145323963881733,-1.9464550370177598,0.16776177319704677,-0.9232359226713126
46,2019-07-31,-3.1694594653866526,-2.35382213644813,-0.6082868643154167,-1.7761511900158033
98,2019-07-31,0.6049054249826802,-0.7690116878046196,0.3097897966062293,0.6864970348097362
11,2019-07-31,-0.5225129176795902,-0.8521394942337124,-0.3352334206711616,1.9234232993431997
47,2019-07-31,-3.519487396080231,-1.1694456090535308,-0.05747286373627758,-0.7274581133324414
19,2019-07-31,-2.824826987358403,-3.3148208654941786,0.037749316204037986,0.4820586230781733
81,2019-07-31,-2.7690320977209044,-0.33242778516403904,1.0818366875497207,-2.0850410881115624
18,2019-07-31,1.6991451227017933,-0.6669763806522155,3.2393950616383393,-0.8487525869571947
45,2019-07-31,-1.1872453731217736,-0.5533452881450948,2.2078235942534157,-1.7606279493937684
89,2019-07-31,-3.1358502432493003,-2.527125704855923,-0.9277733201168679,-1.4770555100313632
21,2019-07-31,-0.2683760231665796,0.7057501940334261,0.3307826473215709,1.457885487851089
13,2019-07-31,0.5854682559077466,-3.134669961109015,0.9703565707971229,-0.9141450297645469
17,2019-07-31,-0.6361177264498877,0.4726442865559932,-0.7436492603278345,0.17623415986321694
54,2019-07-31,-1.9668353476187377,0.5839279305702743,0.8542382647857232,-0.8585018963118701
9,2019-07-31,0.8592062211075975,-0.8556572619261366,0.4334310361523501,-0.08509880385911325
33,2019-07-31,1.4500992268500013,2.2731350560649184,2.9386230237867217,0.30730781234089505
78,2019-07-31,-0.949217668556507,-0.12389491905089733,-2.334734601626704,0.23399543246495916
90,2019-07-31,-1.4280280538633061,-0.2868591647224069,0.5251619293613647,0.15898242038339935
82,2019-07-31,-1.2561944998236148,0.08224401473187826,-1.003017859556347,0.24925560372625633
16,2019-07-31,-1.2020625524308115,0.22923333398507273,2.1246830614161842,-0.7536889707683867
58,2019-07-31,0.31905065970759594,1.4389598814757139,0.7274284324098521,1.8879356791514994
53,2019-07-31,0.22874944710992673,-0.19945545363138073,1.7049291758995708,-0.16281300715504954
24,2019-07-31,-1.6594628272104008,0.29342414949471984,-2.1659493848131612,-0.7805383862256906
50,2019-07-31,-0.6541437937495074,0.9011966504554411,-0.02485227598330486,-0.1864198838455687
62,2019-07-31,1.5950135213484016,-1.0624479233303625,2.6748580054791598,0.8116222537291599
40,2019-07-31,0.7384007166587814,-1.9453082253613938,0.13275710223984594,0.05314019135885942
97,2019-07-31,-2.920520235455954,1.5217371846454142,-1.61257176212656,-0.14169199748558178
48,2019-07-31,-0.06156534469059305,-1.0929079480783648,-0.6890497858917173,-1.003205548146711
67,2019-07-31,-1.963633051796189,-1.7687395555099301,0.9267290189238787,-0.1825410171849806
70,2019-07-31,-1.1470100711995599,-1.3058851104016027,2.1236381675712988,-0.46982687198104245
51,2019-07-31,1.037255917904822,-1.1478958188908208,1.0102153203776378,1.990782533634271
2,2019-07-31,-5.269551139506425,-1.3582718369045286,-1.9420497267383237,-0.20993369996098993
85,2019-07-31,0.517489005134798,-2.1685661070688234,-1.7609468376765882,-0.4368425965789736
68,2019-07-31,0.24804207934211242,-0.7629253476204839,1.6182976065993318,-0.5522152442276609
41,2019-07-31,-2.1323205329242283,0.8989395094676532,-2.6504856928260523,-0.04901061926830734
92,2019-07-31,1.4464278288805474,-2.233502716315974,1.1404507027105495,1.3042556885791063
57,2019-07-31,-2.31565549226882,0.21204037369717343,-1.5441686644694066,-0.5707803368396823
15,2019-07-31,-2.2322509852761296,-1.2467469180660733,1.1684093868361103,1.0915333647737921
80,2019-07-31,2.2511858588658535,-0.43631378557179334,2.244795514905941,0.6859374833962617
79,2019-07-31,-2.2606230668505773,0.4743282289351449,1.2658377993543217,0.8339833000661111
37,2019-07-31,2.1025829426221394,-1.5686432524044296,3.442361958255022,-0.7640671052692068
59,2019-07-31,-1.7895557777742943,-1.7647517416422946,0.053577823991537654,-0.15345058484007834
26,2019-07-31,1.7515794426533544,-0.321343583996459,0.6069610336882334,0.4037563784433678
23,2019-07-31,-0.6980747775993785,-1.0821614009851859,1.4863453408477005,1.2868505602645566
20,2019-07-31,-1.0092822111720656,0.7811587990423037,-0.12324572006301615,1.2143792632429875
65,2019-07-31,0.16355571593168738,-1.0835923524779214,2.9887082015999438,0.23800516752514028
35,2019-07-31,1.889539042540878,-0.9890026367457417,2.746511265387227,1.8980463672015149
95,2019-07-31,-0.6635385303575071,-1.032137430111506,1.5471520735619224,-1.528451596824965
14,2019-07-31,-1.1551910159288057,0.0768164827014185,-1.4170395236171296,2.9273779803201823
56,2019-07-31,-1.0168993818661751,0.1988954702678265,-1.0715876827293696,0.4807782181626942
93,2019-07-31,-1.2054317048923484,-0.5891503291881819,0.7447986209941851,1.0765704671090286
38,2019-07-31,1.3886369392217133,-1.5544830994367906,2.2010783589527687,-0.3876664329436179
73,2019-07-31,-0.21708213897217232,0.04604444522832751,1.7377562943269627,-1.2907729520902365
88,2019-07-31,-0.39212247978057646,-1.0306895365158057,0.03671275610162539,-1.317985331726174
86,2019-07-31,-0.011446931225733481,-0.5094181962199993,0.45045768201253067,-0.647522871051645
43,2019-07-31,-2.1500365820717144,2.0375114330242825,-1.6959245244167778,-1.3070935345793668
27,2019-07-31,-3.4288653548390036,-2.2119756758583122,0.7918781071034822,1.1359703788460354
77,2019-07-31,-0.25120395451434785,2.421914597699447,-0.018691731735022143,-3.0462459367296715
39,2019-07-31,0.4559925082946896,0.3490571509461786,1.876386627218766,-0.009057510435473244
8,2019-07-31,-0.4627627744066547,-0.45969906445933373,-0.11617660017040576,-1.053200698772467
91,2019-07-31,-1.4959963196118353,0.3490604348879337,-2.608388666561522,-0.42639989800405825
25,2019-07-31,2.122851377010526,0.8572956531999243,3.6224727264514467,1.123851387339507
69,2019-07-31,-2.870353263273842,-3.546546445065453,0.5325209995703544,-0.7456441805696619
30,2019-07-31,1.8280464130907266,0.47321121769922225,2.7589850832144256,-1.5813697206935187
42,2019-07-31,2.49508086419685,-1.8843943154583087,2.9658916812510627,1.3104073893910628
12,2019-07-31,0.524065836416514,-1.5116794275734893,-3.0251189482040903,1.7851118351099737
3,2019-07-31,0.35157441605555606,0.012536260075481254,-2.3984802598283617,1.1591667778146513
